name,price,address,city,category_code,city_code,business,scan_date
Jabra Elite active 65t earbuds - Brand new With Manufacture Warranty,175.0,https://toronto.craigslist.ca/tor/ele/d/jabra-elite-active-65t/6761759969.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Sony WF-SP700N/B Headphone - EXTRA BASS - Wireless - Noice Cancelling,199.0,https://toronto.craigslist.ca/tor/ele/d/sony-wf-sp700n-headphone/6761771231.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Sony Walkman 16GB Digital Music Player (NWE395/B) - Black - Brand New,75.0,https://toronto.craigslist.ca/tor/ele/d/sony-walkman-16gb-digital/6761767571.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Sony MDR-V700DJ Headphones,50.0,https://toronto.craigslist.ca/tor/ele/d/sony-mdr-v700dj-headphones/6761764311.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Samsung Sound Bar,120.0,https://toronto.craigslist.ca/tor/ele/d/samsung-sound-bar/6761725783.html,Toronto,ele,tor,0,2018-12-09 13:11:55
D-Link Day/Night Wireless Security Camera DCS-933L,50.0,https://toronto.craigslist.ca/tor/ele/d/link-day-night-wireless/6761674096.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Beats studio wireless headphones- Unopened,320.0,https://toronto.craigslist.ca/tor/ele/d/beats-studio-wireless/6761633579.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Beats Solo 3 Wireless Headphones white ( unopened),220.0,https://toronto.craigslist.ca/tor/ele/d/beats-solo-3-wireless/6761630136.html,Toronto,ele,tor,0,2018-12-09 13:11:55
"Samsung 32 "" LCD 720p hdtv",125.0,https://toronto.craigslist.ca/tor/ele/d/samsung-32-lcd-720p-hdtv/6761538334.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Lenovo Smart Display - Google Assistant,199.0,https://toronto.craigslist.ca/tor/ele/d/lenovo-smart-display-google/6761458303.html,Toronto,ele,tor,0,2018-12-09 13:11:55
iPhone 7 32gb unlocked,450.0,https://toronto.craigslist.ca/yrk/ele/d/iphone-7-32gb-unlocked/6761447233.html,Toronto,ele,yrk,0,2018-12-09 13:11:55
rack-mount units,50.0,https://toronto.craigslist.ca/drh/ele/d/rack-mount-units/6761440324.html,Toronto,ele,drh,0,2018-12-09 13:11:55
New in box Beats Solo 3 Wireless On-Ear Headphones,280.0,https://toronto.craigslist.ca/tor/ele/d/new-in-box-beats-solo-3/6753147579.html,Toronto,ele,tor,0,2018-12-09 13:11:55
►NEW TV TECHNOLOGY: Canada & US CHANNELS: ===Low Bandwidth HD=======,60.0,https://toronto.craigslist.ca/tor/ele/d/new-tv-technology-canada-us/6743148487.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Ubiquiti Networks AFI-R AmpliFi HD Home Wi-Fi Router,150.0,https://toronto.craigslist.ca/tor/ele/d/ubiquiti-networks-afi-amplifi/6761380396.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Vintage Sharp VC-90ET VHS Player,100.0,https://toronto.craigslist.ca/tor/ele/d/vintage-sharp-vc-90et-vhs/6761324043.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Scanner base / mobile  Pro 2032,50.0,https://toronto.craigslist.ca/tor/ele/d/scanner-base-mobile-pro-2032/6738754589.html,Toronto,ele,tor,0,2018-12-09 13:11:55
MyGica ATV1200 android streaming box with AC adaptor and remote,50.0,https://toronto.craigslist.ca/tor/ele/d/mygica-atv1200-android/6757234981.html,Toronto,ele,tor,0,2018-12-09 13:11:55
GARMIN Nuvi 255 GPS Navigation System with mount and chargers,50.0,https://toronto.craigslist.ca/tor/ele/d/garmin-nuvi-255-gps/6757235740.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Krk Rokit 5 pair w/ mixer and cables,350.0,https://toronto.craigslist.ca/tor/ele/d/krk-rokit-5-pair-mixer-and/6761275394.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Traxxas XO-1 + DX-5r Telemetry Radio,1050.0,https://toronto.craigslist.ca/tor/ele/d/traxxas-xo-1-dx-5r-telemetry/6761238216.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Uniden-GMR-885-2CK Two Way Radio,55.0,https://toronto.craigslist.ca/mss/ele/d/uniden-gmr-885-2ck-two-way/6761214801.html,Toronto,ele,mss,0,2018-12-09 13:11:55
Canon FS10 Flash Memory Camcorder   with,100.0,https://toronto.craigslist.ca/mss/ele/d/canon-fs10-flash-memory/6761215385.html,Toronto,ele,mss,0,2018-12-09 13:11:55
Samsung Tablet 8.4,160.0,https://toronto.craigslist.ca/tor/ele/d/samsung-tablet-84/6761166768.html,Toronto,ele,tor,0,2018-12-09 13:11:55
ipad 6 32g wifi + cellular,530.0,https://toronto.craigslist.ca/tor/ele/d/ipad-6-32g-wifi-cellular/6761068348.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Accurate Tools 3500 WATT INVERTER 12VDC,160.0,https://toronto.craigslist.ca/yrk/ele/d/accurate-tools-3500-watt/6761027986.html,Toronto,ele,yrk,0,2018-12-09 13:11:55
Speakers for sale,150.0,https://toronto.craigslist.ca/tor/ele/d/speakers-for-sale/6761020754.html,Toronto,ele,tor,0,2018-12-09 13:11:55
iPad Air,200.0,https://toronto.craigslist.ca/mss/ele/d/ipad-air/6761006000.html,Toronto,ele,mss,0,2018-12-09 13:11:55
JBL Pro 30-Band Graphic Rack-Mount EQ Equalizer,199.0,https://toronto.craigslist.ca/tor/ele/d/jbl-pro-30-band-graphic-rack/6743234683.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Fluid Portable Pico Projector BRAND NEW,145.0,https://toronto.craigslist.ca/tor/ele/d/fluid-portable-pico-projector/6742458116.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Meade ETX-60AT Refractor Telescope Like New In Box,199.0,https://toronto.craigslist.ca/tor/ele/d/meade-etx-60at-refractor/6741615427.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Sony Portable Shortwave Radio ICF-SW55 Complete Kit Like New,399.0,https://toronto.craigslist.ca/tor/ele/d/sony-portable-shortwave-radio/6741614491.html,Toronto,ele,tor,0,2018-12-09 13:11:55
JBL Control 1 Single Indoor / Outdoor Speaker,50.0,https://toronto.craigslist.ca/tor/ele/d/jbl-control-1-single-indoor/6741570719.html,Toronto,ele,tor,0,2018-12-09 13:11:55
10 Fuji Betacam SP Metal Tapes M321SP Brand New,75.0,https://toronto.craigslist.ca/tor/ele/d/10-fuji-betacam-sp-metal/6757111225.html,Toronto,ele,tor,0,2018-12-09 13:11:55
PS3 and 8 games for $120,120.0,https://toronto.craigslist.ca/bra/ele/d/ps3-and-8-games-for-120/6760965927.html,Toronto,ele,bra,0,2018-12-09 13:11:55
Meitrack personal GPS tracker brand new sealed.,175.0,https://toronto.craigslist.ca/tor/ele/d/meitrack-personal-gps-tracker/6760952186.html,Toronto,ele,tor,0,2018-12-09 13:11:55
BELL and HOWELL 76 mm lens for 16 mm projector with lamps,80.0,https://toronto.craigslist.ca/tor/ele/d/bell-and-howell-76-mm-lens/6755659028.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Viper 16 GB DDR4 2400 Mhz Ram  brand new sealed.,149.0,https://toronto.craigslist.ca/tor/ele/d/viper-16-gb-ddrmhz-ram-brand/6760932104.html,Toronto,ele,tor,0,2018-12-09 13:11:55
"New Never Used Before 28"" Toshiba TV",250.0,https://toronto.craigslist.ca/tor/ele/d/new-never-used-before-28/6760880807.html,Toronto,ele,tor,0,2018-12-09 13:11:55
32 channel mixer,250.0,https://toronto.craigslist.ca/drh/ele/d/32-channel-mixer/6760827205.html,Toronto,ele,drh,0,2018-12-09 13:11:55
Nintendo game Pad,50.0,https://toronto.craigslist.ca/yrk/ele/d/nintendo-game-pad/6760809904.html,Toronto,ele,yrk,0,2018-12-09 13:11:55
Macbook pro 2012,450.0,https://toronto.craigslist.ca/tor/ele/d/macbook-pro-2012/6760805951.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Pyle Street Blaster PBMSPG100 Bluetooth Boom Box,100.0,https://toronto.craigslist.ca/tor/ele/d/pyle-street-blaster-pbmspg100/6740188676.html,Toronto,ele,tor,0,2018-12-09 13:11:55
iPad Air Wifi Cell 32GB Space Grey,380.0,https://toronto.craigslist.ca/tor/ele/d/ipad-air-wifi-cell-32gb-space/6760727976.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Apple 60W MagSafe 2 Power Adapter (MacBook Pro with 13-inch Retina dis,50.0,https://toronto.craigslist.ca/tor/ele/d/apple-60w-magsafe-2-power/6760726476.html,Toronto,ele,tor,0,2018-12-09 13:11:55
"Insignia 24""LED 720p HDTV Black",85.0,https://toronto.craigslist.ca/mss/ele/d/insignia-24led-720p-hdtv-black/6760715139.html,Toronto,ele,mss,0,2018-12-09 13:11:55
Vonnic VCD509BH 725 TV Lines Weather Proof High Resolution Dome Camera,90.0,https://toronto.craigslist.ca/tor/ele/d/vonnic-vcd509bh-725-tv-lines/6760706237.html,Toronto,ele,tor,0,2018-12-09 13:11:55
MXQ PRO Amlogic S905 1GB RAM 8GB ROM with Airmouse,85.0,https://toronto.craigslist.ca/tor/ele/d/mxq-pro-amlogic-s905-1gb-ram/6760675912.html,Toronto,ele,tor,0,2018-12-09 13:11:55
KORG MICROKEY FOR SALE!,85.0,https://toronto.craigslist.ca/tor/ele/d/korg-microkey-for-sale/6760666831.html,Toronto,ele,tor,0,2018-12-09 13:11:55
New - Hebe Titan-2 Dry Content 2200mAh Rechargeable Hybrid Starter Kit,60.0,https://toronto.craigslist.ca/tor/ele/d/new-hebe-titan-2-dry-content/6760658977.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Patriot Memory Viper Elite Series DDR4 16GB 2400MHz (PC4-19200),149.0,https://toronto.craigslist.ca/tor/ele/d/patriot-memory-viper-elite/6760617835.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Canon EF 24-70mm f/2.8L USM Lens,780.0,https://toronto.craigslist.ca/tor/ele/d/canon-ef-24-70mm-28l-usm-lens/6760623159.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Brand New EGO 510-x,55.0,https://toronto.craigslist.ca/tor/ele/d/brand-new-ego-510/6760607135.html,Toronto,ele,tor,0,2018-12-09 13:11:55
"Asus 24"" 1080P 75Hz 1ms GTG LED FreeSync Gaming Monitor VG245H",150.0,https://toronto.craigslist.ca/yrk/ele/d/asusp-75hz-1ms-gtg-led/6760610691.html,Toronto,ele,yrk,0,2018-12-09 13:11:55
Sony Playstaion 2 and Games,100.0,https://toronto.craigslist.ca/tor/ele/d/sony-playstaion-2-and-games/6760596727.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Fujifilm X10 12 MP,300.0,https://toronto.craigslist.ca/tor/ele/d/fujifilm-x10-12-mp/6760570663.html,Toronto,ele,tor,0,2018-12-09 13:11:55
54 inch vinyl cutter/plotter,600.0,https://toronto.craigslist.ca/tor/ele/d/54-inch-vinyl-cutter-plotter/6760542896.html,Toronto,ele,tor,0,2018-12-09 13:11:55
"OMRON OMRBP760N, 7 Series arm blood pressure monitor.",99.0,https://toronto.craigslist.ca/tor/ele/d/omron-omrbp760n-7-series-arm/6760506778.html,Toronto,ele,tor,0,2018-12-09 13:11:55
HP 19'' LCD MONITOR..,55.0,https://toronto.craigslist.ca/tor/ele/d/hp-19-lcd-monitor/6760521918.html,Toronto,ele,tor,0,2018-12-09 13:11:55
"M8 Androide Box,Remote & HDMI Cable.",55.0,https://toronto.craigslist.ca/tor/ele/d/m8-androide-boxremote-hdmi/6760521169.html,Toronto,ele,tor,0,2018-12-09 13:11:55
"Rogers Explorer 8300 , Remote , And Wire.",55.0,https://toronto.craigslist.ca/tor/ele/d/rogers-explorer-8300-remote/6760520782.html,Toronto,ele,tor,0,2018-12-09 13:11:55
"Apogee One Microphone, 2 IN and two out audio interface brand new",315.0,https://toronto.craigslist.ca/tor/ele/d/apogee-one-microphone-2-in/6760484492.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Vintage Turntable,400.0,https://toronto.craigslist.ca/tor/ele/d/vintage-turntable/6760460329.html,Toronto,ele,tor,0,2018-12-09 13:11:55
"27"" Sharp Colour TV",50.0,https://toronto.craigslist.ca/tor/ele/d/27-sharp-colour-tv/6757162464.html,Toronto,ele,tor,0,2018-12-09 13:11:55
"40"" Sony Bravia TV",150.0,https://toronto.craigslist.ca/tor/ele/d/40-sony-bravia-tv/6757132158.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Vintage Radio Cassette Recorder Sanyo M9811  AM/FM Stereo,50.0,https://toronto.craigslist.ca/tor/ele/d/vintage-radio-cassette/6739994074.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Viewsonic Digital Photo Frame,50.0,https://toronto.craigslist.ca/tor/ele/d/viewsonic-digital-photo-frame/6760343311.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Sony MP3 new prices,50.0,https://toronto.craigslist.ca/yrk/ele/d/sony-mp3-new-prices/6760261287.html,Toronto,ele,yrk,0,2018-12-09 13:11:55
Coors light mini fridge NEW,50.0,https://toronto.craigslist.ca/tor/ele/d/coors-light-mini-fridge-new/6760237125.html,Toronto,ele,tor,0,2018-12-09 13:11:55
BEATSSOLO 3 Wireless Headphones,180.0,https://toronto.craigslist.ca/tor/ele/d/beatssolo-3-wireless/6743103656.html,Toronto,ele,tor,0,2018-12-09 13:11:55
SAMSUNG TV,160.0,https://toronto.craigslist.ca/tor/ele/d/samsung-tv/6760147752.html,Toronto,ele,tor,0,2018-12-09 13:11:55
"Turnigy 9x Controller, 9X8C v2, FrSKY D8RSP, DHT, SG90 Servo x3",120.0,https://toronto.craigslist.ca/yrk/ele/d/turnigy-9x-controller-9x8c-v2/6760065676.html,Toronto,ele,yrk,0,2018-12-09 13:11:55
"Speakers 12""x 8""",100.0,https://toronto.craigslist.ca/tor/ele/d/speakers-12x-8/6759917720.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Sennheiser IE 80 Premium In-Ear Stereo Headphones Silver/Black,200.0,https://toronto.craigslist.ca/tor/ele/d/sennheiser-ie-80-premium-in/6742207549.html,Toronto,ele,tor,0,2018-12-09 13:11:55
ASUS RT-N66U Dual-Band Wireless-N900 Gigabit Router,75.0,https://toronto.craigslist.ca/tor/ele/d/asus-rt-n66u-dual-band/6759826163.html,Toronto,ele,tor,0,2018-12-09 13:11:55
American CD Turn Tables & Mixers,50.0,https://toronto.craigslist.ca/tor/ele/d/american-cd-turn-tables-mixers/6759806551.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Traitor DDJ-T1,175.0,https://toronto.craigslist.ca/tor/ele/d/traitor-ddj-t1/6759781008.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Vintage Akai Component System,500.0,https://toronto.craigslist.ca/tor/ele/d/vintage-akai-component-system/6759769508.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Onkyo TX-SV636 Audio Video Receiver,60.0,https://toronto.craigslist.ca/tor/ele/d/onkyo-tx-sv636-audio-video/6759750279.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Garmin GPS,80.0,https://toronto.craigslist.ca/tor/ele/d/garmin-gps/6759710155.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Fitbit Versa (Silver/Grey w/ Horween Leather Band),250.0,https://toronto.craigslist.ca/tor/ele/d/fitbit-versa-silver-grey/6759600995.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Bose SoundDock for IPODs with Bluetooth,100.0,https://toronto.craigslist.ca/mss/ele/d/bose-sounddock-for-ipods-with/6759559883.html,Toronto,ele,mss,0,2018-12-09 13:11:55
Sony Bravia 32 inch LCD TV i,110.0,https://toronto.craigslist.ca/mss/ele/d/sony-bravia-32-inch-lcd-tv/6759533488.html,Toronto,ele,mss,0,2018-12-09 13:11:55
"52"" LG Full HD 1080p TV",250.0,https://toronto.craigslist.ca/tor/ele/d/52-lg-full-hd-1080p-tv/6759515569.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Plantronics Voyager Legend UC USB Bluetooth Headset,150.0,https://toronto.craigslist.ca/tor/ele/d/plantronics-voyager-legend-uc/6759508860.html,Toronto,ele,tor,0,2018-12-09 13:11:55
iPad Wi-Fi 32GB - Space Grey - Downtown Toronto - $350,350.0,https://toronto.craigslist.ca/tor/ele/d/ipad-wi-fi-32gb-space-grey/6759491239.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Thermostat - Honeywell programmable,60.0,https://toronto.craigslist.ca/tor/ele/d/thermostat-honeywell/6756974686.html,Toronto,ele,tor,0,2018-12-09 13:11:55
"TOSHIBA - 49"" LED HDTV - Model 39L310U - Like New Condition",300.0,https://toronto.craigslist.ca/drh/ele/d/toshiba-49-led-hdtv-model/6759471793.html,Toronto,ele,drh,0,2018-12-09 13:11:55
Yamaha RX-V2065/HTR-6295,280.0,https://toronto.craigslist.ca/tor/ele/d/yamaha-rx-v2065-htr-6295/6759455790.html,Toronto,ele,tor,0,2018-12-09 13:11:55
RadioShack DX-394B Shortwave Receiver Ham Radio AM USB LSB CW,200.0,https://toronto.craigslist.ca/tor/ele/d/radioshack-dx-394b-shortwave/6755343229.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Apogee Symphony I/O MKI [16x16],2500.0,https://toronto.craigslist.ca/yrk/ele/d/apogee-symphony-o-mki-16x16/6750812886.html,Toronto,ele,yrk,0,2018-12-09 13:11:55
"NEW Samsung 8"" Galaxy Tab E LTE Black Tablet (60% Off)",120.0,https://toronto.craigslist.ca/tor/ele/d/new-samsung-8-galaxy-tab-lte/6759344168.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Sony CDP-CE215 5-Disc CD Changer,50.0,https://toronto.craigslist.ca/tor/ele/d/sony-cdp-ce215-5-disc-cd/6759337654.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Lg flat screen tv,105.0,https://toronto.craigslist.ca/tor/ele/d/lg-flat-screen-tv/6759277295.html,Toronto,ele,tor,0,2018-12-09 13:11:55
"BRAND NEW/SEALED Samsung NU8000 75"" 4K UHD HDR LED Smart TV",1950.0,https://toronto.craigslist.ca/tor/ele/d/brand-new-sealed-samsung-nuk/6759218920.html,Toronto,ele,tor,0,2018-12-09 13:11:55
8 inch Lenovo Smart Display,220.0,https://toronto.craigslist.ca/tor/ele/d/8-inch-lenovo-smart-display/6759193051.html,Toronto,ele,tor,0,2018-12-09 13:11:55
New Kodak EasyShare - Digital Picture Frame,50.0,https://toronto.craigslist.ca/tor/ele/d/new-kodak-easyshare-digital/6759173685.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Brother MFC-9340CDW colour printer + yellow colour toner cartridge,200.0,https://toronto.craigslist.ca/tor/ele/d/brother-mfc-9340cdw-colour/6759105174.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Home Theater Audio Electronics RCA RT2770 Surround Sound 5.1 USB MP3,100.0,https://toronto.craigslist.ca/tor/ele/d/home-theater-audio/6747477154.html,Toronto,ele,tor,0,2018-12-09 13:11:55
iPad 6 32gb wifi+cellular,580.0,https://toronto.craigslist.ca/tor/ele/d/ipad-6-32gb-wificellular/6759082463.html,Toronto,ele,tor,0,2018-12-09 13:11:55
"iClever Himbox HB01 Bluetooth Car Receiver, Wireless Hands-free",50.0,https://toronto.craigslist.ca/tor/ele/d/iclever-himbox-hb01-bluetooth/6759064027.html,Toronto,ele,tor,0,2018-12-09 13:11:55
"Garmin Navi 1490 GPS, 2019 Map w/ Free MicroSD & Vent Mount",95.0,https://toronto.craigslist.ca/yrk/ele/d/garmin-navi-1490-gps-2019-map/6758989391.html,Toronto,ele,yrk,0,2018-12-09 13:11:55
Brix Refractometer ATC Meter,60.0,https://toronto.craigslist.ca/bra/eld/d/brix-refractometer-atc-meter/6749064994.html,Toronto,eld,bra,1,2018-12-09 13:11:55
Google home,85.0,https://toronto.craigslist.ca/tor/ele/d/google-home/6758828207.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Bang & Olufsen Form 2 White Headphones Brand New in Box,100.0,https://toronto.craigslist.ca/drh/ele/d/bang-olufsen-form-2-white/6758808150.html,Toronto,ele,drh,0,2018-12-09 13:11:55
iPad Pro 12.9 In 64 GB Gray,1050.0,https://toronto.craigslist.ca/tor/ele/d/ipad-pro-129-in-64-gb-gray/6753648080.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Apple Watch S3 38 mm Stainless + Cell,650.0,https://toronto.craigslist.ca/tor/ele/d/apple-watch-s3-38-mm/6753705393.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Audio/Video Multi Channel receiver Pioneer with remote control,120.0,https://toronto.craigslist.ca/yrk/ele/d/audio-video-multi-channel/6735157101.html,Toronto,ele,yrk,0,2018-12-09 13:11:55
"Toshiba 32"" LED TV",130.0,https://toronto.craigslist.ca/tor/ele/d/toshiba-32-led-tv/6753526159.html,Toronto,ele,tor,0,2018-12-09 13:11:55
42 inch Dynex LCD tv for sale,80.0,https://toronto.craigslist.ca/tor/ele/d/42-inch-dynex-lcd-tv-for-sale/6758632341.html,Toronto,ele,tor,0,2018-12-09 13:11:55
42 inch Dynex LCD tv for sale,80.0,https://toronto.craigslist.ca/tor/ele/d/42-inch-dynex-lcd-tv-for-sale/6758632725.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Apple ipad mini 16 GB gray (red hard cover included),120.0,https://toronto.craigslist.ca/tor/ele/d/apple-ipad-mini-16-gb-gray/6758629911.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Apple gift card,1850.0,https://toronto.craigslist.ca/tor/ele/d/apple-gift-card/6758461931.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Sharp Roku 4K UHD TV,500.0,https://toronto.craigslist.ca/tor/ele/d/sharp-roku-4k-uhd-tv/6758461883.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Google home hub - not yet available in Canada,200.0,https://toronto.craigslist.ca/tor/ele/d/google-home-hub-not-yet/6758449329.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Treadmill,400.0,https://toronto.craigslist.ca/mss/ele/d/treadmill/6758410417.html,Toronto,ele,mss,0,2018-12-09 13:11:55
"Vizio 32"" LCD HDTV",80.0,https://toronto.craigslist.ca/tor/ele/d/vizio-32-lcd-hdtv/6758400949.html,Toronto,ele,tor,0,2018-12-09 13:11:55
iPad 2 16GB Wi-Fi + 3G,150.0,https://toronto.craigslist.ca/tor/ele/d/ipad-2-16gb-wi-fi-3g/6758370541.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Stereo system - to Trade,500.0,https://toronto.craigslist.ca/tor/ele/d/stereo-system-to-trade/6740516063.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Arizer Air 1 Vaporizer w extra battery and external charger!,120.0,https://toronto.craigslist.ca/tor/ele/d/arizer-air-1-vaporizer-extra/6758330791.html,Toronto,ele,tor,0,2018-12-09 13:11:55
"Bose QuietComfort 35 (Series II) Wireless Headphones, Noise Cancelling",300.0,https://toronto.craigslist.ca/yrk/ele/d/bose-quietcomfort-35-series/6758322460.html,Toronto,ele,yrk,0,2018-12-09 13:11:55
Epson Home Cinema 1060 Full HD 1080p,450.0,https://toronto.craigslist.ca/tor/ele/d/epson-home-cinema-1060-full/6758229451.html,Toronto,ele,tor,0,2018-12-09 13:11:55
iPad Air (A1474) 16GB Black,100.0,https://toronto.craigslist.ca/tor/ele/d/ipad-air-agb-black/6758220575.html,Toronto,ele,tor,0,2018-12-09 13:11:55
NIKON D5100 + TWO LENSES & BATTERY CHARGER,400.0,https://toronto.craigslist.ca/tor/ele/d/nikon-d5100-two-lenses/6758215617.html,Toronto,ele,tor,0,2018-12-09 13:11:55
iPad Air 2 (A1566)  128GB (Wifi),450.0,https://toronto.craigslist.ca/tor/ele/d/ipad-air-2-agb-wifi/6758215014.html,Toronto,ele,tor,0,2018-12-09 13:11:55
TP-Link NC450 Surveillance camera for sale,79.0,https://toronto.craigslist.ca/tor/ele/d/tp-link-nc450-surveillance/6758113896.html,Toronto,ele,tor,0,2018-12-09 13:11:55
NIB Nanoleaf Light Panels,250.0,https://toronto.craigslist.ca/tor/ele/d/nib-nanoleaf-light-panels/6758119478.html,Toronto,ele,tor,0,2018-12-09 13:11:55
NIB Google Home Max,400.0,https://toronto.craigslist.ca/tor/ele/d/nib-google-home-max/6758108199.html,Toronto,ele,tor,0,2018-12-09 13:11:55
HP LaserJet M1319f Multifunction Laser Printer (USED/OFFLEASED),80.0,https://toronto.craigslist.ca/yrk/eld/d/hp-laserjet-m1319f/6758040980.html,Toronto,eld,yrk,1,2018-12-09 13:11:55
Dell U2410F LCD Monitor (USED),175.0,https://toronto.craigslist.ca/yrk/eld/d/dell-u2410f-lcd-monitor-used/6758020943.html,Toronto,eld,yrk,1,2018-12-09 13:11:55
HP LaserJet 1300 Printer (USED/OFFLEASED),70.0,https://toronto.craigslist.ca/tor/eld/d/hp-laserjet-1300-printer-used/6758010371.html,Toronto,eld,tor,1,2018-12-09 13:11:55
GENERAL ELECTRIC TUBE RADIO 1946,100.0,https://toronto.craigslist.ca/tor/ele/d/general-electric-tube-radio/6757982657.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Red Rhino Entertainment Android TV Box,390.0,https://toronto.craigslist.ca/tor/ele/d/red-rhino-entertainment/6757970774.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Acer Iconia One 7 (Brand new),60.0,https://toronto.craigslist.ca/tor/ele/d/acer-iconia-one-7-brand-new/6757948484.html,Toronto,ele,tor,0,2018-12-09 13:11:55
"Sony 300 Disc CD Jukebox Player with Remote, Cables, and Keyboard",180.0,https://toronto.craigslist.ca/mss/ele/d/sony-300-disc-cd-jukebox/6757846368.html,Toronto,ele,mss,0,2018-12-09 13:11:55
**Amazon Echo** - New Condition,70.0,https://toronto.craigslist.ca/mss/ele/d/amazon-echo-new-condition/6757841811.html,Toronto,ele,mss,0,2018-12-09 13:11:55
FS: Puffco Peak,400.0,https://toronto.craigslist.ca/tor/ele/d/fs-puffco-peak/6757829119.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Selling LCD 2013 model 40 inch TV for $240,240.0,https://toronto.craigslist.ca/tor/ele/d/selling-lcd-2013-model-40/6745493562.html,Toronto,ele,tor,0,2018-12-09 13:11:55
SAMSUNG 40''LCD TV. WITH REMOTE IN EXC.COND,220.0,https://toronto.craigslist.ca/yrk/ele/d/samsung-40lcd-tv-with-remote/6735489995.html,Toronto,ele,yrk,0,2018-12-09 13:11:55
SAMSUNG 40''LCD TV. WITH REMOTE IN EXC.COND,200.0,https://toronto.craigslist.ca/yrk/ele/d/samsung-40lcd-tv-with-remote/6747984791.html,Toronto,ele,yrk,0,2018-12-09 13:11:55
Canon DC100 ultra compact DVD camcorder,125.0,https://toronto.craigslist.ca/tor/ele/d/canon-dc100-ultra-compact-dvd/6757769541.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Sony SS-MF315 Floorstanding Speaker System,175.0,https://toronto.craigslist.ca/mss/ele/d/sony-ss-mf315-floorstanding/6757768183.html,Toronto,ele,mss,0,2018-12-09 13:11:55
Yamaha HTR-5920 Dolby Digital A/V receiver,220.0,https://toronto.craigslist.ca/mss/ele/d/yamaha-htr-5920-dolby-digital/6757747093.html,Toronto,ele,mss,0,2018-12-09 13:11:55
CAR iPod interfacePeripheral PXDP 1.1.5,65.0,https://toronto.craigslist.ca/tor/ele/d/car-ipod-interfaceperipheral/6757750274.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Mining Rig for sale. 100-120MH/s. Room for 3 more cards + more MH/s,1500.0,https://toronto.craigslist.ca/tor/ele/d/mining-rig-for-salemh-room/6757738838.html,Toronto,ele,tor,0,2018-12-09 13:11:55
